Object Number;Is Highlight;Is Timeline Work;Is Public Domain;Object ID;Gallery Number;Department;AccessionYear;Object Name;Title;Culture;Period;Dynasty;Reign;Portfolio;Constituent ID;Artist Role;Artist Prefix;Artist Display Name;Artist Display Bio;Artist Suffix;Artist Alpha Sort;Artist Nationality;Artist Begin Date;Artist End Date;Artist Gender;Artist ULAN URL;Artist Wikidata URL;Object Date;Object Begin Date;Object End Date;Medium;Dimensions;Credit Line;Geography Type;City;State;County;Country;Region;Subregion;Locale;Locus;Excavation;River;Classification;Rights and Reproduction;Link Resource;Object Wikidata URL;Metadata Date;Repository;Tags;Tags AAT URL;Tags Wikidata URL
34.100.66;False;False;True;534;;The American Wing;1934;Birth and baptismal certificate, Fraktur;Birth and Baptismal Certificate;American;;;;;122;Maker; ;Johann Heinrich Otto;ca. 1733–ca. 1800; ;Otto, Johann Heinrich; ;1730;1800;;http://vocab.getty.edu/page/ulan/500331480;;1782;1782;1782;Ink and watercolor on paper;12 5/8 x 15 3/4 in. (32.1 x 40 cm);Gift of Mrs. Robert W. de Forest, 1933;Made in;;Lancaster County;Lancaster County;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/534;;;Metropolitan Museum of Art, New York, NY;Mythical Creatures|Parrots|Flowers;http://vocab.getty.edu/page/aat/300375725|http://vocab.getty.edu/page/aat/300250076|http://vocab.getty.edu/page/aat/300132399;https://www.wikidata.org/wiki/Q2239243|https://www.wikidata.org/wiki/Q15548309|https://www.wikidata.org/wiki/Q506
1974.155.3;False;False;True;535;;The American Wing;1974;Certificate, Fraktur;Birth and baptismal certificate;American;;;;;122;Maker; ;Johann Heinrich Otto;ca. 1733–ca. 1800; ;Otto, Johann Heinrich; ;1730;1800;;http://vocab.getty.edu/page/ulan/500331480;;1786;1786;1786;Watercolor on paper;13 1/4 x 16 1/4 in. (33.7 x 41.3 cm);Gift of Rev. Charles Trexler, 1974;Made in;;Northhampton County;Northhampton County;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/535;;;Metropolitan Museum of Art, New York, NY;Birds;http://vocab.getty.edu/page/aat/300266506;https://www.wikidata.org/wiki/Q5113
34.100.71;False;False;False;536;;The American Wing;1934;Birth and baptismal certificate, Fraktur;Birth and Baptismal Certificate;American;;;;;122;Maker; ;Johan Zug; ; ;Zug, Johan; ;          ;9999;;;;1788;1788;1788;Ink and watercolor on paper;12 x 15 1/2 in. (30.5 x 39.4 cm);Gift of Mrs. Robert W. de Forest, 1933;Made in;;Lancaster County;Lancaster County;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/536;;;Metropolitan Museum of Art, New York, NY;Flowers;http://vocab.getty.edu/page/aat/300132399;https://www.wikidata.org/wiki/Q506
34.100.73;False;False;True;537;;The American Wing;1934;Birth certificate, Fraktur;Birth Certificate;American;;;;;;;;;;;;;;;;;;1800;1800;1800;Ink and watercolor on paper;8 5/8 x 13 3/4 in. (21.9 x 34.9 cm);Gift of Mrs. Robert W. de Forest, 1933;Made in;;Lancaster County;Lancaster County;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/537;;;Metropolitan Museum of Art, New York, NY;;;
34.100.80;False;False;True;538;;The American Wing;1934;Birth certificate, Fraktur;Birth Certificate;American;;;;;;;;;;;;;;;;;;1808;1808;1808;Ink and watercolor on paper;11 1/2 x 9 in. (29.2 x 22.9 cm);Gift of Mrs. Robert W. de Forest, 1933;Made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/538;;;Metropolitan Museum of Art, New York, NY;Flowers|Birds;http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300266506;https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q5113
34.100.68;False;False;True;539;;The American Wing;1934;Birth, baptismal and marriage certificate, Fraktur;Birth, Baptismal, and Marriage Certificate;American;;;;;;;;;;;;;;;;;;1819;1819;1819;Ink and watercolor on paper;12 x 15 1/8 in. (30.5 x 38.4 cm);Gift of Mrs. Robert W. de Forest, 1933;Made in;;Northhampton County;Northhampton County;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/539;;;Metropolitan Museum of Art, New York, NY;Angels;http://vocab.getty.edu/page/aat/300379004;https://www.wikidata.org/wiki/Q235113
46.140.784a, b;False;False;True;540;774;The American Wing;1946;Bitters bottle;Bitters Bottle;American;;;;;;;;;;;;;;;;;;1860–1870;1860;1870;Pressed glass, diamond thumbprint;H. 8 1/2 in. (21.6 cm);Gift of Mrs. Emily Winthrop Miles, 1946;Probably made in;Pittsburgh;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/540;;;Metropolitan Museum of Art, New York, NY;;;
46.140.804a, b;False;False;True;541;774;The American Wing;1946;Bitters bottle;Bitters Bottle;American;;;;;;;;;;;;;;;;;;1860–70;1860;1870;Pressed glass;H. 7 1/4 in. (18.4 cm);Gift of Mrs. Emily Winthrop Miles, 1946;Made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/541;;;Metropolitan Museum of Art, New York, NY;Flowers;http://vocab.getty.edu/page/aat/300132399;https://www.wikidata.org/wiki/Q506
46.140.99;False;False;True;542;774;The American Wing;1946;Bitters bottle;Bitters Bottle;American;;;;;122;Maker; ;Bakewell, Pears and Company;1836–1882; ;Bakewell, Pears and Company ; ;1836;1882;;;;1850–70;1850;1870;Pressed glass;H. 6 9/16 in. (16.7 cm);Gift of Mrs. Emily Winthrop Miles, 1946;Made in;Pittsburgh;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/542;;;Metropolitan Museum of Art, New York, NY;;;
1971.180.40;False;False;False;543;;The American Wing;1971;Desk;Desk;American;;;;;;;;;;;;;;;;;;1760–90;1760;1790;Mahogany, white pine;44 1/2 x 46 x 25 in. (113 x 116.8 x 63.5 cm);Bequest of Flora E. Whiting, 1971;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/543;;;Metropolitan Museum of Art, New York, NY;;;
18.110.58;False;False;True;544;717;The American Wing;1918;Desk;Desk;American;;;;;122;Maker; ;Benjamin Burnham;ca. 1729–1773; ;Burnham, Benjamin; ;1726;1773;;;;1769;1769;1769;Cherry, white pine, tulip poplar;49 3/4 x 44 1/2 x 24 1/2 in. (126.4 x 113 x 62.2 cm);John Stewart Kennedy Fund, 1918;Made in;Colchester;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/544;;;Metropolitan Museum of Art, New York, NY;;;
62.233.5;False;False;False;545;774;The American Wing;1962;Blotter;Blotter;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Studios;American, New York 1848–1933 New York|1902–32; | ;Tiffany, Louis Comfort|Tiffany Studios ;American| ;1848      |1902      ;1933      |1932      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331813;https://www.wikidata.org/wiki/Q312950|https://www.wikidata.org/wiki/Q19587243;ca. 1910–20;1907;1920;Favrile glass, bronze;1 15/16 x 5 13/16 x 3 in. (4.9 x 14.8 x 7.6 cm);Gift of Mrs. H. S. Mesick, 1962;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/545;;;Metropolitan Museum of Art, New York, NY;;;
1974.214.11;False;False;False;546;774;The American Wing;1974;Blotter;Blotter;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Studios;American, New York 1848–1933 New York|1902–32; | ;Tiffany, Louis Comfort|Tiffany Studios ;American| ;1848      |1902      ;1933      |1932      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331813;https://www.wikidata.org/wiki/Q312950|https://www.wikidata.org/wiki/Q19587243;after 1909;1910;1919;Bronze;18 1/4 x 12 1/8 in. (46.4 x 30.8 cm);Gift of Mr. and Mrs. Hugh J. Grant, 1974;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/546;;;Metropolitan Museum of Art, New York, NY;;;
62.233.19a, b;False;False;False;547;774;The American Wing;1962;Blotter holders;Pair of Blotter Holders;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Studios;American, New York 1848–1933 New York|1902–32; | ;Tiffany, Louis Comfort|Tiffany Studios ;American| ;1848      |1902      ;1933      |1932      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331813;https://www.wikidata.org/wiki/Q312950|https://www.wikidata.org/wiki/Q19587243;ca. 1910–20;1907;1920;Bronze;H. 19 1/16 in. (48.4 cm);Gift of Mrs. H. S. Mesick, 1962;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/547;;;Metropolitan Museum of Art, New York, NY;;;
1985.40.14;False;False;False;548;774;The American Wing;1985;Bobbin and thread;Bobbin and Thread;American, Shaker;;;;;8737;Maker; ;United Society of Believers in Christ’s Second Appearing (“Shakers”);American, active ca. 1750–present; ;United Society of Believers in Christ’s Second Appearing; ;1750;9999;;(not assigned);https://www.wikidata.org/wiki/Q1370167;1800–1900;1800;1900;"Wood; Maple, thread";3 15/16 x 11/16 in. (10 x 1.7 cm);Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1985;Made in;New Lebanon;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/548;;;Metropolitan Museum of Art, New York, NY;Bobbins;http://vocab.getty.edu/page/aat/300023485;https://www.wikidata.org/wiki/Q1520790
1977.88;False;False;True;549;750;The American Wing;1977;Bobeche;Bobeche;American;;;;;115;Maker; ;Myer Myers;1723–1795; ;Myers, Myer;American;1723;1795;;http://vocab.getty.edu/page/ulan/500092592;https://www.wikidata.org/wiki/Q29441860;1755–60;1755;1760;Silver;Dimensions unavailable;Sansbury-Mills Fund, 1977;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/549;;;Metropolitan Museum of Art, New York, NY;;;
41.160.359a–c;False;False;True;550;;The American Wing;1941;Bolt, nut, and washer;Bolt, Nut, and Washer;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Brass;H. 5 1/4 in. (13.3 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/550;;;Metropolitan Museum of Art, New York, NY;;;
1981356;False;False;False;551;;The American Wing;1981;Bonnet;Bonnet;American, Shaker;;;;;8737;Maker; ;United Society of Believers in Christ’s Second Appearing (“Shakers”);American, active ca. 1750–present; ;United Society of Believers in Christ’s Second Appearing; ;1750;9999;;(not assigned);https://www.wikidata.org/wiki/Q1370167;1800–1900;1800;1900;Straw;Dimensions unavailable;Purchase, Anonymous Gift, 1981;Made in;Enfield;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/551;;;Metropolitan Museum of Art, New York, NY;;;
1985.40.6;False;False;False;552;;The American Wing;1985;Bonnet;Bonnet;American, Shaker;;;;;8737;Maker; ;United Society of Believers in Christ’s Second Appearing (“Shakers”);American, active ca. 1750–present; ;United Society of Believers in Christ’s Second Appearing; ;1750;9999;;(not assigned);https://www.wikidata.org/wiki/Q1370167;1800–1900;1800;1900;Palm leaf;10 1/2 x 8 in. (26.7 x 20.3 cm);Gift of Mrs. G. James Fawcett, in memory of John S. Rudd, 1985;Made in;New Lebanon;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/552;;;Metropolitan Museum of Art, New York, NY;;;
14.11.3;False;False;True;553;774;The American Wing;1914;Flask;Flask;American;;;;;115;Maker;Probably;United States Pottery Company;1852–58; ;United States Pottery Company ; ;1852;1852;;;;ca. 1853–58;1850;1858;Mottled brown earthenware;7 5/8 x 5 5/8 in. (19.4 x 14.3 cm);Rogers Fund, 1914;Probably made in;Bennington;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/553;;;Metropolitan Museum of Art, New York, NY;Books;http://vocab.getty.edu/page/aat/300028051;https://www.wikidata.org/wiki/Q571
40150310;False;False;True;554;774;The American Wing;1940;Flask;Book flask;American;;;;;115;Maker; ;United States Pottery Company;1852–58; ;United States Pottery Company ; ;1852;1852;;;;ca. 1849–58;1846;1858;Mottled brown earthenware;H. 10 3/4 in. (27.3 cm);Bequest of Constance R. Brown, 1939;Made in;Bennington;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/554;;;Metropolitan Museum of Art, New York, NY;Books;http://vocab.getty.edu/page/aat/300028051;https://www.wikidata.org/wiki/Q571
1984.395.12;False;False;True;555;774;The American Wing;1984;Flask;Book flask;American;;;;;115;Maker; ;United States Pottery Company;1852–58; ;United States Pottery Company ; ;1852;1852;;;;1849;1849;1849;Mottled brown earthenware;H. 6 in. (15.2 cm);Gift of Mrs. Stanley Herzman, 1984;Made in;Bennington;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/555;;;Metropolitan Museum of Art, New York, NY;Books;http://vocab.getty.edu/page/aat/300028051;https://www.wikidata.org/wiki/Q571
39.184.49;False;False;True;556;;The American Wing;1939;Book;Book of Common Prayer, Bible, and Book of Psalms;British;;;;;;;;;;;;;;;;;;1715–28;1715;1728;Paper;H. 17 1/8 in. (43.5 cm);Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939;Made in;;;;England;;;;;;;;;http://www.metmuseum.org/art/collection/search/556;;;Metropolitan Museum of Art, New York, NY;;;
67.262.1a–c;False;False;True;559;;The American Wing;1967;Bookcase;Bookcase;American;;;;;;;;;;;;;;;;;;1835–50;1835;1850;Mahogany, pine;91 1/4 x 49 x 27 3/8 in. (231.8 x 124.5 x 69.5 cm);Gift of John C. Cattus, 1967;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/559;;;Metropolitan Museum of Art, New York, NY;;;
1977.310.1;False;False;True;560;740;The American Wing;1977;Bookcase;Bookcase;American;;;;;;;;;;;;;;;;;;ca. 1855;1852;1855;Oak, pine;95 1/2 x 60 x 22 in. (242.6 x 152.4 x 55.9 cm);Sansbury-Mills Fund, 1977;Made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/560;;;Metropolitan Museum of Art, New York, NY;;;
1977.310.2;False;False;True;561;740;The American Wing;1977;Bookcase;Bookcase;American;;;;;;;;;;;;;;;;;;ca. 1855;1852;1855;Oak, pine;95 1/2 x 60 x 21 1/2 in. (242.6 x 152.4 x 54.6 cm);Sansbury-Mills Fund, 1977;Made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/561;;;Metropolitan Museum of Art, New York, NY;;;
46.67.2;False;False;True;562;774;The American Wing;1946;Bookend;Bookend;British (American market);;;;;;;;;;;;;;;;;;1800–1830;1800;1830;Earthenware, lusterware;6 1/2 x 7 in. (16.5 x 17.8 cm);Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946;Made in;;Staffordshire;Staffordshire;England;;;;;;;;;http://www.metmuseum.org/art/collection/search/562;;;Metropolitan Museum of Art, New York, NY;Women|Reading;http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300248178;https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q199657
46140669;False;False;True;564;774;The American Wing;1946;Sculpture;Boot with Spur;American;;;;;122;Maker; ;Challinor, Taylor and Company;1866–1891; ;Challinor, Taylor and Company ; ;1866;1891;;;;1870–90;1870;1890;Pressed purple marble glass;"H. 3 1/2 in. (8.9 cm); Diam. 2 1/16 in. (5.2 cm)";Gift of Mrs. Emily Winthrop Miles, 1946;Made in;Tarentum;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/564;;;Metropolitan Museum of Art, New York, NY;Boots;http://vocab.getty.edu/page/aat/300046057;https://www.wikidata.org/wiki/Q190868
46140670;False;False;True;565;774;The American Wing;1946;Sculpture;Boot with Spur;American;;;;;122;Maker; ;Challinor, Taylor and Company;1866–1891; ;Challinor, Taylor and Company ; ;1866;1891;;;;1870–90;1870;1890;Pressed purple marble glass;"H. 3 1/2 in. (8.9 cm); Diam. 2 1/16 in. (5.2 cm)";Gift of Mrs. Emily Winthrop Miles, 1946;Made in;Tarentum;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/565;;;Metropolitan Museum of Art, New York, NY;Boots;http://vocab.getty.edu/page/aat/300046057;https://www.wikidata.org/wiki/Q190868
1970.100.7;False;False;True;566;774;The American Wing;1970;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;ca. 1881;1878;1881;Earthenware;2 1/8 x 6 x 3/8 in. (5.4 x 15.2 x 1 cm);Funds from various donors, 1970;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/566;;;Metropolitan Museum of Art, New York, NY;;;
1970.100.8;False;False;True;567;774;The American Wing;1970;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;1881–84;1881;1884;Earthenware;2 3/16 x 6 1/8 x 3/8 in. (5.6 x 15.6 x 1 cm);Funds from various donors, 1970;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/567;;;Metropolitan Museum of Art, New York, NY;;;
1970.100.9;False;False;True;568;774;The American Wing;1970;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;ca. 1885;1882;1885;Earthenware;2 3/16 x 6 3/16 x 7/16 in. (5.6 x 15.7 x 1.1 cm);Funds from various donors, 1970;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/568;;;Metropolitan Museum of Art, New York, NY;;;
1970.100.10;False;False;True;569;774;The American Wing;1970;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;ca. 1885;1882;1885;Earthenware;2 3/16 x 6 1/8 x 7/16 in. (5.6 x 15.6 x 1.1 cm);Funds from various donors, 1970;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/569;;;Metropolitan Museum of Art, New York, NY;;;
1970.100.11;False;False;True;570;774;The American Wing;1970;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;1881;1881;1881;Earthenware;2 3/16 x 6 1/8 x 3/8 in. (5.5 x 15.6 x 1 cm);Funds from various donors, 1970;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/570;;;Metropolitan Museum of Art, New York, NY;;;
1970.100.12;False;False;True;571;774;The American Wing;1970;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;ca. 1885;1882;1885;Earthenware;2 1/8 x 6 x 5/16 in. (5.4 x 15.2 x 0.8 cm);Funds from various donors, 1970;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/571;;;Metropolitan Museum of Art, New York, NY;;;
1971.182.3;False;False;True;572;774;The American Wing;1971;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;1881;1881;1881;Earthenware;6 1/8 x 2 3/16 x 3/8 in. (15.6 x 5.6 x 1 cm);Gift of Mrs. George F. Leonard, 1971;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/572;;;Metropolitan Museum of Art, New York, NY;;;
1971.182.4;False;False;True;573;774;The American Wing;1971;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;1883;1883;1883;Earthenware;6 1/8 x 2 1/8 x 3/8 in. (15.6 x 5.4 x 1 cm);Gift of Mrs. George F. Leonard, 1971;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/573;;;Metropolitan Museum of Art, New York, NY;;;
1971.182.5;False;False;True;574;774;The American Wing;1971;Tile;Border Tile;American;;;;;122;Maker; ;J. and J. G. Low Art Tile Works;American, Chelsea, Massachusetts, 1877–1903; ;Low Art Tile Works, J. and J. G.; ;1877;1903;;http://vocab.getty.edu/page/ulan/500276336;;1881–85;1881;1885;Earthenware;6 1/8 x 2 3/16 x 5/16 in. (15.6 x 5.6 x 0.8 cm);Gift of Mrs. George F. Leonard, 1971;Made in;Chelsea;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/574;;;Metropolitan Museum of Art, New York, NY;;;
